"gene_name","comparison","log2FC","pvalue","significance_status","labeled","label_direction"
"Nol8","30v5",-3.04670138819039,0.0750129794122088,"NS","No","Not_labeled"
"Nomo1","30v5",1.33310295134814,0.0130638566848137,"CLIP_Up","No","Not_labeled"
"Nono","30v5",-2.44659625956398,0.229954194346478,"NS","No","Not_labeled"
"Nos1","30v5",-0.402910283344063,0.572015342235154,"NS","No","Not_labeled"
"Notch1","30v5",-3.57490218863297,0.00850773101242823,"CLIP_Down","Yes","Decreased"
"Notch2","30v5",-1.51123689043932,0.281567987245554,"NS","No","Not_labeled"
"Nova1","30v5",-2.71371544023545,0.0527051888004455,"NS","No","Not_labeled"
"Nova2","30v5",0.698035831455074,0.270435238448075,"NS","No","Not_labeled"
"Npas2","30v5",0.697532587675114,0.414830972157118,"NS","No","Not_labeled"
"Npas3","30v5",-0.869650577106207,0.16621214836587,"NS","No","Not_labeled"
"Npas4","30v5",-0.683016826955678,0.766923555658509,"NS","No","Not_labeled"
"Npat","30v5",-4.04080929193767,0.0657828511004573,"NS","No","Not_labeled"
"Npc1","30v5",-1.81901313724123,0.261158434377349,"NS","No","Not_labeled"
"Npcd","30v5",0.319192641701143,0.879529458971537,"NS","No","Not_labeled"
"Npepps","30v5",0.701007947368445,0.294872158924218,"NS","No","Not_labeled"
"Nploc4","30v5",-1.00581837358504,0.637929541039129,"NS","No","Not_labeled"
"Npm1","30v5",-3.67278251220749,0.255495809974768,"NS","No","Not_labeled"
"Npr3","30v5",-1.98886211418555,0.145479121003306,"NS","No","Not_labeled"
"Nptn","30v5",2.06321707485536,0.0114771238549648,"CLIP_Up","Yes","Increased"
"Nptx1","30v5",0.876146496329466,0.098474385947967,"NS","No","Not_labeled"
"Nptxr","30v5",0.0450590566332458,0.943332477867102,"NS","No","Not_labeled"
"Npy2r","30v5",1.42492136472577,0.653906113482222,"NS","No","Not_labeled"
"Nr1d1","30v5",-2.87192099733563,0.187276947412331,"NS","No","Not_labeled"
"Nr1d2","30v5",-3.47509099163015,0.0315943768257467,"CLIP_Down","No","Not_labeled"
"Nr2c2","30v5",-0.194993271458758,0.658087436230788,"NS","No","Not_labeled"
"Nr2e1","30v5",-3.15616560401418,0.179672189080875,"NS","No","Not_labeled"
"Nr2f1","30v5",-2.93461980274697,0.300423646274721,"NS","No","Not_labeled"
"Nr2f2","30v5",0.894398222455426,0.727007800837874,"NS","No","Not_labeled"
"Nr3c1","30v5",-1.35854983806466,0.426556807123166,"NS","No","Not_labeled"
"Nr3c2","30v5",1.64091535940517,0.00124287667005925,"CLIP_Up","No","Not_labeled"
"Nr4a1","30v5",0.967810862743789,0.0406300108116089,"CLIP_Up","No","Not_labeled"
"Nr4a2","30v5",1.36321817391199,0.06790584596194,"NS","No","Not_labeled"
"Nr4a3","30v5",0.416736056977013,0.269457514357112,"NS","No","Not_labeled"
"Nras","30v5",-2.07799913333015,0.178028040514065,"NS","No","Not_labeled"
"Nrcam","30v5",0.310505546102031,0.425819640688721,"NS","No","Not_labeled"
"Nrdc","30v5",-0.276883487987063,0.718766649684884,"NS","No","Not_labeled"
"Nrg3","30v5",1.70415680249676,0.00414608758768117,"CLIP_Up","No","Not_labeled"
"Nrgn","30v5",0.692286708280542,0.349506368516857,"NS","No","Not_labeled"
"Nrip1","30v5",0.905735778580111,0.125618322216293,"NS","No","Not_labeled"
"Nrip3","30v5",-1.98284017034433,0.381866847125058,"NS","No","Not_labeled"
"Nrn1","30v5",3.28006969258695,0.12252842897999,"NS","No","Not_labeled"
"Nrp1","30v5",0.621258395099207,0.332770963026378,"NS","No","Not_labeled"
"Nrp2","30v5",-1.54273948672316,0.236425559727517,"NS","No","Not_labeled"
"Nrsn1","30v5",-2.32460990324362,0.262821223027822,"NS","No","Not_labeled"
"Nrxn1","30v5",0.075568363248387,0.857259551279733,"NS","No","Not_labeled"
"Nrxn2","30v5",1.17753142728442,0.0312803648331132,"CLIP_Up","No","Not_labeled"
"Nrxn3","30v5",0.953453287655674,0.202841370670754,"NS","No","Not_labeled"
"Nsa2","30v5",-0.968196076282726,0.715956052987523,"NS","No","Not_labeled"
"Nsd1","30v5",0.0669322374364012,0.837559091793747,"NS","No","Not_labeled"
"Nsd2","30v5",-2.70714111888541,0.15774263044318,"NS","No","Not_labeled"
"Nsd3","30v5",0.0907842484584607,0.907613154572206,"NS","No","Not_labeled"
"Nsf","30v5",1.34391324525563,0.00181572952627372,"CLIP_Up","Yes","Increased"
"Nsg1","30v5",0.182050743797705,0.915626128455026,"NS","No","Not_labeled"
"Nsg2","30v5",1.25908016998882,0.102166290314519,"NS","No","Not_labeled"
"Nsmaf","30v5",-1.02215926705424,0.49042111989242,"NS","No","Not_labeled"
"Nsmce4a","30v5",-1.65433665763007,0.340994358600711,"NS","No","Not_labeled"
"Nsun2","30v5",-1.92401505217043,0.347852857747729,"NS","No","Not_labeled"
"Nt5c2","30v5",0.598127753108573,0.36409269822623,"NS","No","Not_labeled"
"Nt5dc3","30v5",0.647320414427533,0.145452112878639,"NS","No","Not_labeled"
"Ntm","30v5",0.874324325492379,0.190417517566954,"NS","No","Not_labeled"
"Ntng1","30v5",0.0873408620081665,0.94111663039149,"NS","No","Not_labeled"
"Ntrk2","30v5",0.0621360275664165,0.896950123158783,"NS","No","Not_labeled"
"Ntrk3","30v5",-0.233011229372918,0.787817391016754,"NS","No","Not_labeled"
"Nuak1","30v5",0.545537392167353,0.745253378017918,"NS","No","Not_labeled"
"Nucks1","30v5",-0.511260942788081,0.797563428799856,"NS","No","Not_labeled"
"Nudcd1","30v5",-0.210805675849335,0.888790088822739,"NS","No","Not_labeled"
"Nudt3","30v5",-0.259236780024505,0.844344542391102,"NS","No","Not_labeled"
"Nudt4","30v5",-1.31082607558045,0.482702329163205,"NS","No","Not_labeled"
"Nufip2","30v5",0.284634770595645,0.681184511270935,"NS","No","Not_labeled"
"Numa1","30v5",0.492280085626277,0.375529935098533,"NS","No","Not_labeled"
"Numbl","30v5",-0.568521822025505,0.788852834050632,"NS","No","Not_labeled"
"Nup153","30v5",0.590980245258534,0.219866171019252,"NS","No","Not_labeled"
"Nup155","30v5",-1.80258881450385,0.243692790111041,"NS","No","Not_labeled"
"Nup205","30v5",-2.97242633074782,0.0764993791872283,"NS","No","Not_labeled"
"Nup214","30v5",-2.38780655420666,0.126391963244976,"NS","No","Not_labeled"
"Nup93","30v5",-2.27409285246388,0.160443388478206,"NS","No","Not_labeled"
"Nup98","30v5",-2.40924825543765,0.117343726090667,"NS","No","Not_labeled"
"Nus1","30v5",-0.169257858497544,0.92321736351655,"NS","No","Not_labeled"
"Nwd1","30v5",-1.78137229044395,0.282658567170305,"NS","No","Not_labeled"
"Nwd2","30v5",0.0798166031431489,0.942494375025441,"NS","No","Not_labeled"
"Nyap1","30v5",-8.75553749390545,0.0118484301696508,"CLIP_Down","No","Not_labeled"
"Nyap2","30v5",-1.31181492050224,0.158832196200738,"NS","No","Not_labeled"
"Oaz2","30v5",-1.14522635902526,0.608977444029986,"NS","No","Not_labeled"
"Ociad1","30v5",-1.23069601513553,0.467495872219781,"NS","No","Not_labeled"
"Ociad2","30v5",3.61344992545163,0.118480353998967,"NS","No","Not_labeled"
"Ocln","30v5",-0.865171719843989,0.694769333059506,"NS","No","Not_labeled"
"Ocrl","30v5",-1.12758130477296,0.548841547298448,"NS","No","Not_labeled"
"Odc1","30v5",-5.59135421860138,0.0113295408345949,"CLIP_Down","No","Not_labeled"
"Odr4","30v5",-3.13977120746825,0.177786737326051,"NS","No","Not_labeled"
"Oga","30v5",0.629336465834487,0.224943132302115,"NS","No","Not_labeled"
"Ogdh","30v5",0.739404020998527,0.0589343051325372,"NS","No","Not_labeled"
"Ogdhl","30v5",2.30746853659163,0.263510027928685,"NS","No","Not_labeled"
"Ogfod1","30v5",1.98038704892957,0.0128185184028514,"CLIP_Up","No","Not_labeled"
"Ogfrl1","30v5",-0.345187012117962,0.412685131883501,"NS","No","Not_labeled"
"Ogt","30v5",-0.885610133511596,0.579638070382358,"NS","No","Not_labeled"
"Ola1","30v5",0.537007737502455,0.552144419254482,"NS","No","Not_labeled"
"Olfm1","30v5",1.41620124409842,0.0395420615717966,"CLIP_Up","No","Not_labeled"
"Olfm3","30v5",3.71730067757535,0.00443959498196934,"CLIP_Up","No","Not_labeled"
"Omg","30v5",-2.00057566551719,0.366156195800402,"NS","No","Not_labeled"
"Onecut2","30v5",0.645989584095199,0.699654720682279,"NS","No","Not_labeled"
"Opa1","30v5",-0.499352851767075,0.626892621047052,"NS","No","Not_labeled"
"Opcml","30v5",0.391966897698681,0.300213480253913,"NS","No","Not_labeled"
"Oplah","30v5",-4.74122402075516,0.0799361089533395,"NS","No","Not_labeled"
"Orai2","30v5",0.761750031348335,0.174873767154089,"NS","No","Not_labeled"
"Orc2","30v5",-1.55691578084799,0.50837741871787,"NS","No","Not_labeled"
"Orc3","30v5",-2.92308522348171,0.136500434935648,"NS","No","Not_labeled"
"Orc4","30v5",-0.437955323219308,0.791694283379758,"NS","No","Not_labeled"
"Osbp","30v5",-3.69454088810094,0.0716038268531486,"NS","No","Not_labeled"
"Osbp2","30v5",0.125720400026874,0.925165621688232,"NS","No","Not_labeled"
"Osbpl11","30v5",-1.09296376358824,0.518424390866111,"NS","No","Not_labeled"
"Osbpl6","30v5",0.794226849000104,0.360023718433797,"NS","No","Not_labeled"
"Osbpl8","30v5",0.561416389379112,0.168435084573767,"NS","No","Not_labeled"
"Osgin2","30v5",-6.16790957286379,0.00128006091480599,"CLIP_Down","No","Not_labeled"
"Ostm1","30v5",1.76489596679889,0.238371562089168,"NS","No","Not_labeled"
"Otub1","30v5",3.46564105558093,0.293951777159952,"NS","No","Not_labeled"
"Otub2","30v5",-3.01614217911117,0.299398677939499,"NS","No","Not_labeled"
"Otud1","30v5",-1.33917062685673,0.688388087911442,"NS","No","Not_labeled"
"Otud4","30v5",-3.37022032730628,0.15040420638448,"NS","No","Not_labeled"
"Otud6b","30v5",-1.26840476132923,0.450944441350419,"NS","No","Not_labeled"
"Otud7a","30v5",2.01757258550209,0.107374517172266,"NS","No","Not_labeled"
"Otud7b","30v5",-1.57453702992564,0.455525836164848,"NS","No","Not_labeled"
"Oxct1","30v5",0.465269131640195,0.293593729676372,"NS","No","Not_labeled"
"Oxnad1","30v5",-6.99497593908034,0.00364530065641707,"CLIP_Down","No","Not_labeled"
"Oxr1","30v5",0.680657363242277,0.426307977334145,"NS","No","Not_labeled"
"Oxsr1","30v5",-3.84794355188268,0.0514311379320546,"NS","No","Not_labeled"
"P4ha1","30v5",-0.0513378896064822,0.981138801845639,"NS","No","Not_labeled"
"Pabpc1","30v5",0.870815302825043,0.250195817594036,"NS","No","Not_labeled"
"Pacs1","30v5",-0.168332874642666,0.868323072654593,"NS","No","Not_labeled"
"Pacs2","30v5",-0.107389275354969,0.818900711149344,"NS","No","Not_labeled"
"Pacsin1","30v5",4.24431188167979,0.00141692664009183,"CLIP_Up","Yes","Increased"
"Pacsin2","30v5",1.20318371169198,0.555462376758704,"NS","No","Not_labeled"
"Pafah1b1","30v5",0.368202075079144,0.319741780718305,"NS","No","Not_labeled"
"Pafah1b2","30v5",2.69464579111291,0.109712020023954,"NS","No","Not_labeled"
"Pag1","30v5",2.03450733699845,0.0595698153088179,"NS","No","Not_labeled"
"Paics","30v5",-4.69477028113267,0.064261963786894,"NS","No","Not_labeled"
"Paip1","30v5",-3.49237919314285,0.0714098520376365,"NS","No","Not_labeled"
"Paip2","30v5",0.965112644263943,0.664240044508456,"NS","No","Not_labeled"
"Pak1","30v5",-0.504279909979575,0.439674633957801,"NS","No","Not_labeled"
"Pak2","30v5",1.60328738055001,0.276183542527408,"NS","No","Not_labeled"
"Pak4","30v5",0.489635955079979,0.510876114943676,"NS","No","Not_labeled"
"Pak5","30v5",-0.639056372626647,0.536867101232734,"NS","No","Not_labeled"
"Pak6","30v5",-3.13120331593073,0.0822023789796822,"NS","No","Not_labeled"
"Pakap","30v5",-1.43892269177266,0.207920475096209,"NS","No","Not_labeled"
"Palm","30v5",-1.09049910315266,0.51957589344943,"NS","No","Not_labeled"
"Pals1","30v5",-0.578513094442975,0.660441276521817,"NS","No","Not_labeled"
"Pals2","30v5",-2.8046049672599,0.154929600190744,"NS","No","Not_labeled"
"Pam","30v5",1.27106504200229,0.0683101170656111,"NS","No","Not_labeled"
"Pank2","30v5",-3.18851466270378,0.124612205672694,"NS","No","Not_labeled"
"Pank3","30v5",-1.06427253533245,0.042086621862115,"CLIP_Down","No","Not_labeled"
"Panx2","30v5",1.06833206845888,0.056616881679437,"NS","No","Not_labeled"
"Papola","30v5",-1.40614444482945,0.374399869175167,"NS","No","Not_labeled"
"Papss1","30v5",-1.96685468439455,0.129351874808317,"NS","No","Not_labeled"
"Papss2","30v5",-2.14772953778359,0.237225279128081,"NS","No","Not_labeled"
"Paqr4","30v5",-8.81147632178457,0.000555231418942922,"CLIP_Down","No","Not_labeled"
"Paqr8","30v5",-1.32420495836087,0.482523763422051,"NS","No","Not_labeled"
"Paqr9","30v5",0.903708248618354,0.115475940681501,"NS","No","Not_labeled"
"Pard3","30v5",0.758307964442775,0.491097328017101,"NS","No","Not_labeled"
"Parg","30v5",1.00997917493346,0.494242464355419,"NS","No","Not_labeled"
"Parp1","30v5",-3.4068230507157,0.0991456248846067,"NS","No","Not_labeled"
"Parp6","30v5",0.244125581869181,0.894804471925558,"NS","No","Not_labeled"
"Parp8","30v5",1.37080587987169,0.195786146324438,"NS","No","Not_labeled"
"Patz1","30v5",0.128487242868053,0.952625597076651,"NS","No","Not_labeled"
"Paxip1","30v5",0.894674000498594,0.194218334875843,"NS","No","Not_labeled"
"Pbrm1","30v5",-2.86664211964634,0.119280914957524,"NS","No","Not_labeled"
"Pbx1","30v5",0.0566142070312354,0.92828342837449,"NS","No","Not_labeled"
"Pbx2","30v5",-10.2491862121333,0.000453752562601732,"CLIP_Down","No","Not_labeled"
"Pcbp1","30v5",-3.82998368026301,0.135598506404006,"NS","No","Not_labeled"
"Pcbp2","30v5",1.12338981224797,0.632282090974417,"NS","No","Not_labeled"
"Pcbp4","30v5",3.32571941245756,0.218951854474189,"NS","No","Not_labeled"
"Pcdh1","30v5",1.40788230627063,0.000462873394514007,"CLIP_Up","No","Not_labeled"
"Pcdh10","30v5",-0.907351972046572,0.100365813147528,"NS","No","Not_labeled"
"Pcdh17","30v5",1.00546538691962,0.0703631841954013,"NS","No","Not_labeled"
"Pcdh19","30v5",0.91510733608906,0.105100463500072,"NS","No","Not_labeled"
"Pcdh20","30v5",1.23791162630329,0.152607575632009,"NS","No","Not_labeled"
"Pcdh7","30v5",0.693547289494635,0.287640691072999,"NS","No","Not_labeled"
"Pcdh8","30v5",-0.737583931436634,0.75121366053347,"NS","No","Not_labeled"
"Pcdh9","30v5",0.0355014203097797,0.957162513271212,"NS","No","Not_labeled"
"Pcdhac2","30v5",1.50749824872883,0.152581391700565,"NS","No","Not_labeled"
"Pcdhb16","30v5",-4.02485350419765,0.069529341646117,"NS","No","Not_labeled"
"Pcdhb17","30v5",-1.87855867230535,0.578186407712336,"NS","No","Not_labeled"
"Pcdhb19","30v5",-2.88363140370417,0.212518882991558,"NS","No","Not_labeled"
"Pcdhb20","30v5",-2.62102189316231,0.325403556733166,"NS","No","Not_labeled"
"Pcdhgc3","30v5",-1.79864640246251,0.25754279471088,"NS","No","Not_labeled"
"Pcf11","30v5",0.625308445091986,0.432870057278463,"NS","No","Not_labeled"
"Pcgf3","30v5",-1.7245094008477,0.271430846513658,"NS","No","Not_labeled"
"Pcif1","30v5",-0.0923622379303222,0.887728687900724,"NS","No","Not_labeled"
"Pclo","30v5",0.641006690919727,0.156595558416712,"NS","No","Not_labeled"
"Pcm1","30v5",-0.439905974181739,0.360018746056632,"NS","No","Not_labeled"
"Pcmt1","30v5",-0.616309254405992,0.730712322236037,"NS","No","Not_labeled"
"Pcmtd1","30v5",0.767043716258826,0.193399581878253,"NS","No","Not_labeled"
"Pcmtd2","30v5",-1.11104171499464,0.674517063522295,"NS","No","Not_labeled"
"Pcnp","30v5",-0.238513809512717,0.909906416835654,"NS","No","Not_labeled"
"Pcnt","30v5",-0.635677296335239,0.59935270837272,"NS","No","Not_labeled"
"Pcnx","30v5",0.65896476661506,0.0137907637671738,"CLIP_Up","No","Not_labeled"
"Pcnx2","30v5",0.561390329343447,0.146468883089547,"NS","No","Not_labeled"
"Pcnx3","30v5",0.974993452929203,0.128816209931433,"NS","No","Not_labeled"
"Pcsk2","30v5",1.78041747536459,0.0527099385074892,"NS","No","Not_labeled"
"Pcsk6","30v5",-1.13474320863193,0.371255058305399,"NS","No","Not_labeled"
"Pcx","30v5",-1.63376775797085,0.154463279397037,"NS","No","Not_labeled"
"Pcyt1a","30v5",-2.31964498073144,0.223493269810489,"NS","No","Not_labeled"
"Pcyt1b","30v5",-3.66642476646568,0.0191071918299423,"CLIP_Down","No","Not_labeled"
"Pdcd4","30v5",-6.12806527909524,0.0230405169177545,"CLIP_Down","No","Not_labeled"
"Pdcd6ip","30v5",-0.417875423725755,0.75548405816517,"NS","No","Not_labeled"
"Pde10a","30v5",1.44080449431731,0.00679787010016306,"CLIP_Up","No","Not_labeled"
"Pde12","30v5",-3.62707151753178,0.0645388248333082,"NS","No","Not_labeled"
"Pde1a","30v5",0.552366648473287,0.667589100791073,"NS","No","Not_labeled"
"Pde1b","30v5",-0.444701618707524,0.754015667987667,"NS","No","Not_labeled"
"Pde2a","30v5",1.20420466566388,0.0290525115951096,"CLIP_Up","No","Not_labeled"
"Pde3b","30v5",-1.23678404442765,0.282941934448552,"NS","No","Not_labeled"
"Pde4a","30v5",-0.63312894354061,0.195305762963671,"NS","No","Not_labeled"
"Pde4b","30v5",-0.617115689478955,0.184390901158776,"NS","No","Not_labeled"
"Pde4d","30v5",0.484589376161202,0.501472417624076,"NS","No","Not_labeled"
"Pde4dip","30v5",0.640518639513217,0.333309373074235,"NS","No","Not_labeled"
"Pde7a","30v5",-1.4352623330514,0.505362719661546,"NS","No","Not_labeled"
"Pde7b","30v5",0.220697832701601,0.763480276838662,"NS","No","Not_labeled"
"Pde8a","30v5",-2.43032234874207,0.136493352918543,"NS","No","Not_labeled"
"Pde8b","30v5",1.2621656387789,0.0365292522565067,"CLIP_Up","No","Not_labeled"
"Pdgfra","30v5",-4.15839628918655,0.0396308785444317,"CLIP_Down","No","Not_labeled"
"Pdha1","30v5",-1.37343512909472,0.452143957367237,"NS","No","Not_labeled"
"Pdhb","30v5",-3.39139371013854,0.222193652186919,"NS","No","Not_labeled"
"Pdia3","30v5",-3.52794484514996,0.126300802264698,"NS","No","Not_labeled"
"Pdk1","30v5",-2.81726386528798,0.140049999653413,"NS","No","Not_labeled"
"Pdlim5","30v5",-1.98788061589635,0.0514729526248021,"NS","No","Not_labeled"
"Pdp1","30v5",-0.481552603119383,0.859925206646648,"NS","No","Not_labeled"
"Pdpk1","30v5",0.600585772523179,0.357622173761443,"NS","No","Not_labeled"
"Pds5a","30v5",-0.95368876740684,0.162246036970341,"NS","No","Not_labeled"
"Pds5b","30v5",0.388164350951238,0.374021413460038,"NS","No","Not_labeled"
"Pdxdc1","30v5",-0.5277380153886,0.705197777738288,"NS","No","Not_labeled"
"Pdxk","30v5",0.368557295430344,0.873461300251876,"NS","No","Not_labeled"
"Pdzd2","30v5",-0.344821946886914,0.721657024449641,"NS","No","Not_labeled"
"Pdzd4","30v5",0.901995719403553,0.039569417853259,"CLIP_Up","No","Not_labeled"
"Pdzd8","30v5",-0.58371915967227,0.270556692794917,"NS","No","Not_labeled"
"Pdzrn3","30v5",-1.66655982683875,0.108185408483767,"NS","No","Not_labeled"
"Pea15a","30v5",-2.57970111125712,0.290048346460089,"NS","No","Not_labeled"
"Peak1","30v5",0.393991778455347,0.531500568656381,"NS","No","Not_labeled"
"Pef1","30v5",5.58066936929454,0.0312413669236419,"CLIP_Up","No","Not_labeled"
"Peg10","30v5",1.02705617663249,0.155536290748211,"NS","No","Not_labeled"
"Peg3","30v5",-0.0944108048419672,0.798793926785084,"NS","No","Not_labeled"
"Peli1","30v5",-2.06225024512793,0.232602250359592,"NS","No","Not_labeled"
"Peli2","30v5",-1.9953584376795,0.0661240485420339,"NS","No","Not_labeled"
"Per1","30v5",0.861949780891228,0.108395719907765,"NS","No","Not_labeled"
"Per2","30v5",-2.63486187418994,0.137249079083288,"NS","No","Not_labeled"
"Per3","30v5",-3.00732316056838,0.164111786664901,"NS","No","Not_labeled"
"Pex1","30v5",-4.07516216566502,0.0688172716172587,"NS","No","Not_labeled"
"Pex6","30v5",-0.580016027825091,0.780362278043285,"NS","No","Not_labeled"
"Pfas","30v5",-6.05462168422949,0.00253943535675782,"CLIP_Down","No","Not_labeled"
"Pfdn2","30v5",-1.36189521127463,0.633577216864376,"NS","No","Not_labeled"
"Pfkl","30v5",0.964654516309482,0.230931420726402,"NS","No","Not_labeled"
"Pfkm","30v5",0.648893897569049,0.660351347643181,"NS","No","Not_labeled"
"Pfkp","30v5",-0.698743318687763,0.629866628584734,"NS","No","Not_labeled"
"Pfn2","30v5",-0.402631614851897,0.860272226876563,"NS","No","Not_labeled"
"Pgam1","30v5",-2.14057930517036,0.251347278220615,"NS","No","Not_labeled"
"Pgam5","30v5",-2.36674896340968,0.393011568641266,"NS","No","Not_labeled"
"Pgap1","30v5",-1.27951710674642,0.324493424218724,"NS","No","Not_labeled"
"Pgap4","30v5",-4.0906058180199,0.056330341586149,"NS","No","Not_labeled"
"Pgbd5","30v5",-1.15262253163393,0.489281058617065,"NS","No","Not_labeled"
"Pgk1","30v5",2.37985356944205,0.241490200022702,"NS","No","Not_labeled"
"Pgm2l1","30v5",-1.59676329604408,0.405360721089347,"NS","No","Not_labeled"
"Pgrmc1","30v5",1.74748731158992,0.501093617395293,"NS","No","Not_labeled"
"Pgs1","30v5",6.1545195507197,0.012079557212288,"CLIP_Up","No","Not_labeled"
"Phactr1","30v5",1.32170627650694,0.0417932902881143,"CLIP_Up","No","Not_labeled"
"Phactr3","30v5",-0.557453476382667,0.673010060163486,"NS","No","Not_labeled"
"Phax","30v5",-0.351325373456738,0.871029818652288,"NS","No","Not_labeled"
"Phc2","30v5",0.00483723148488169,0.997779683061759,"NS","No","Not_labeled"
"Phc3","30v5",-0.398159188475412,0.552118733736187,"NS","No","Not_labeled"
"Phf10","30v5",-4.13476792111505,0.0983461146650588,"NS","No","Not_labeled"
"Phf12","30v5",-1.3433790201578,0.555931539628117,"NS","No","Not_labeled"
"Phf14","30v5",-1.44142607855633,0.270840851611489,"NS","No","Not_labeled"
"Phf2","30v5",0.180248399425276,0.637290661563304,"NS","No","Not_labeled"
"Phf20","30v5",0.562025003059407,0.548431370367324,"NS","No","Not_labeled"
"Phf20l1","30v5",-1.39770705076197,0.186036834718156,"NS","No","Not_labeled"
"Phf24","30v5",1.21569915845652,0.13315432327489,"NS","No","Not_labeled"
"Phf3","30v5",-1.60945021754749,0.363267364690419,"NS","No","Not_labeled"
"Phf6","30v5",-2.92923817769933,0.0308525443610617,"CLIP_Down","No","Not_labeled"
"Phip","30v5",0.357818547555724,0.42269810881133,"NS","No","Not_labeled"
"Phkb","30v5",-0.208316467462911,0.793056119819259,"NS","No","Not_labeled"
"Phlpp1","30v5",0.0955941872717667,0.828334489314921,"NS","No","Not_labeled"
"Phlpp2","30v5",-1.9810139579674,0.123127345898879,"NS","No","Not_labeled"
"Phrf1","30v5",-3.70088177401912,0.166323891030074,"NS","No","Not_labeled"
"Phyhip","30v5",-2.46671815076145,0.313225272320854,"NS","No","Not_labeled"
"Phyhipl","30v5",0.720747326595382,0.267111793057801,"NS","No","Not_labeled"
"Pi4k2a","30v5",0.0796813703257788,0.96911983338262,"NS","No","Not_labeled"
"Pi4ka","30v5",0.139646929802618,0.738112455442554,"NS","No","Not_labeled"
"Pi4kb","30v5",-0.446467631754052,0.761239948180424,"NS","No","Not_labeled"
"Pias1","30v5",-0.105694029150974,0.923797627760693,"NS","No","Not_labeled"
"Pias2","30v5",0.460389310283212,0.483294816218751,"NS","No","Not_labeled"
"Picalm","30v5",0.641429310432506,0.257152912619344,"NS","No","Not_labeled"
"Pigb","30v5",-1.15421555517975,0.637071694013249,"NS","No","Not_labeled"
"Pign","30v5",-1.07174321557474,0.392678449096425,"NS","No","Not_labeled"
"Pigq","30v5",0.594909636025353,0.759769029018746,"NS","No","Not_labeled"
"Pigt","30v5",-0.279185185268849,0.907782236942945,"NS","No","Not_labeled"
"Pik3c2a","30v5",-1.79011897427497,0.205717702063396,"NS","No","Not_labeled"
"Pik3c2b","30v5",-1.3165053776421,0.462512177864524,"NS","No","Not_labeled"
"Pik3ca","30v5",-0.11200648374983,0.868574217631072,"NS","No","Not_labeled"
"Pik3cb","30v5",0.126259266342286,0.813518687856014,"NS","No","Not_labeled"
"Pik3r1","30v5",-1.40078601321733,0.0915547346915749,"NS","No","Not_labeled"
"Pik3r2","30v5",1.62664028578967,0.540476774302156,"NS","No","Not_labeled"
"Pik3r3","30v5",-3.65084335832991,0.00831496072001247,"CLIP_Down","No","Not_labeled"
"Pik3r4","30v5",2.07494594064391,0.324848792017421,"NS","No","Not_labeled"
"Pikfyve","30v5",-1.38754617559947,0.409547045026282,"NS","No","Not_labeled"
"Pim2","30v5",-3.57646529985332,0.270444747947935,"NS","No","Not_labeled"
"Pink1","30v5",-0.170673287637787,0.821832684147816,"NS","No","Not_labeled"
"Pip4k2a","30v5",-0.386670333413179,0.695752755383305,"NS","No","Not_labeled"
"Pip4k2b","30v5",-0.644986394427909,0.664289561275018,"NS","No","Not_labeled"
"Pip4k2c","30v5",-2.4642307401073,0.248848858680163,"NS","No","Not_labeled"
"Pip5k1a","30v5",-2.9980279525427,0.0992067268749333,"NS","No","Not_labeled"
"Pip5k1b","30v5",0.546051206631196,0.47801491314607,"NS","No","Not_labeled"
"Pip5k1c","30v5",1.38755007796605,0.0258446781065636,"CLIP_Up","No","Not_labeled"
"Pitpna","30v5",1.29138025389011,0.180557133521428,"NS","No","Not_labeled"
"Pitpnc1","30v5",-2.11793376540347,0.078219310723717,"NS","No","Not_labeled"
"Pitpnm1","30v5",1.69064130047022,0.0420978110228984,"CLIP_Up","No","Not_labeled"
"Pitpnm2","30v5",1.1605066040098,0.0267135004503684,"CLIP_Up","No","Not_labeled"
"Pitpnm3","30v5",-2.24595239610206,0.198146517164328,"NS","No","Not_labeled"
"Pitrm1","30v5",0.510649263704203,0.790545578783348,"NS","No","Not_labeled"
"Pja1","30v5",-2.71698772999041,0.306098954604316,"NS","No","Not_labeled"
"Pja2","30v5",1.27332720729565,0.0228637618516156,"CLIP_Up","No","Not_labeled"
"Pkd1","30v5",-2.06750733619111,0.308622402754819,"NS","No","Not_labeled"
"Pkd2","30v5",-3.53306856818174,0.0673589358191273,"NS","No","Not_labeled"
"Pkia","30v5",0.508098655534777,0.62442109302397,"NS","No","Not_labeled"
"Pkm","30v5",-1.28688059022037,0.345574716646172,"NS","No","Not_labeled"
"Pkn1","30v5",-1.13476585082812,0.552320615874854,"NS","No","Not_labeled"
"Pkn2","30v5",1.1525928069303,0.40889747431244,"NS","No","Not_labeled"
"Pkp2","30v5",0.105118902551619,0.915661155333895,"NS","No","Not_labeled"
"Pkp4","30v5",1.13136792170361,0.469395100914914,"NS","No","Not_labeled"
"Pla2g7","30v5",-3.30538067689101,0.0206908464094608,"CLIP_Down","No","Not_labeled"
"Plaa","30v5",-3.82395240523628,0.0243189160394103,"CLIP_Down","No","Not_labeled"
"Plagl1","30v5",-4.78983337112071,0.0303748533002127,"CLIP_Down","No","Not_labeled"
"Plagl2","30v5",-6.31061443331849,0.00743856186580968,"CLIP_Down","No","Not_labeled"
