"gene_name","Control_0min_Mean_CLIPscore","Control_0min_Binding_Category","Opto_5min_Mean_CLIPscore","Opto_5min_Binding_Category","Opto_30min_Mean_CLIPscore","Opto_30min_Binding_Category"
"Zfp1008",0.0612608384901308,"Non_target",-0.287816070595807,"Non_target",0.590658972710495,"Non_target"
"Zfp101",-1.2636333352687,"Non_target",-1.35054969246827,"Non_target",-0.804329851560222,"Non_target"
"Zfp105",0.349313210607935,"Non_target",0.0565396169171425,"Non_target",0.263739893780018,"Non_target"
"Zfp106",5.60305515665708,"Stringent_target",5.58118847550821,"Stringent_target",5.7554663395339,"Stringent_target"
"Zfp108",-0.70362292327603,"Non_target",-0.742796384237458,"Non_target",-0.326550502290452,"Non_target"
"Zfp109",-1.11215431901569,"Non_target",-1.17793671536895,"Non_target",-0.660677443839542,"Non_target"
"Zfp11",-0.747243746538522,"Non_target",-0.973310401643354,"Non_target",-0.474686190789522,"Non_target"
"Zfp110",-1.27471938911786,"Non_target",-1.21056158989375,"Non_target",-0.712414601874872,"Non_target"
"Zfp111",-0.949544608969928,"Non_target",-1.0789834356003,"Non_target",-0.634646582815265,"Non_target"
"Zfp112",-0.465610213070885,"Non_target",-0.645347908049453,"Non_target",-0.280737289341769,"Non_target"
"Zfp113",-0.423752336890826,"Non_target",-0.825082805203777,"Non_target",-0.253903490158438,"Non_target"
"Zfp114",-0.0798905700601564,"Non_target",-0.191482665789052,"Non_target",0.0808853302879952,"Non_target"
"Zfp119a",-0.0457175930488565,"Non_target",-0.224291009780465,"Non_target",0.154754601676362,"Non_target"
"Zfp119b",-0.114408186791411,"Non_target",-0.323699544762608,"Non_target",0.0624591212088985,"Non_target"
"Zfp12",3.33633513935217,"High_binding",4.77514761718987,"Stringent_target",4.14484733731161,"Stringent_target"
"Zfp120",4.44051497246268,"Stringent_target",4.94798278494213,"Stringent_target",-0.693637686811234,"Non_target"
"Zfp128",-0.84622728295151,"Non_target",-0.974016840894956,"Non_target",-0.456489113549086,"Non_target"
"Zfp13",-2.06641329318367,"Non_target",-2.25949039092029,"Non_target",-1.53542729684958,"Non_target"
"Zfp131",4.08576932290824,"Stringent_target",4.26627498086615,"Stringent_target",3.20293585120181,"High_binding"
"Zfp133-ps",-0.0122452126293254,"Non_target",-0.226430583140679,"Non_target",0.0652484627366504,"Non_target"
"Zfp14",-0.531552254104549,"Non_target",-0.575176439108669,"Non_target",-0.0788735687745844,"Non_target"
"Zfp141",-1.27872398335687,"Non_target",-1.37262539838966,"Non_target",-0.860496890331073,"Non_target"
"Zfp142",-2.15230645947845,"Non_target",-2.13664281476691,"Non_target",-1.5572135045196,"Non_target"
"Zfp143",-1.27995537419012,"Non_target",-1.33496549444509,"Non_target",-0.856758460686616,"Non_target"
"Zfp146",-2.59047962820671,"Non_target",-2.67285584120376,"Non_target",-2.01616856822284,"Non_target"
"Zfp148",3.83649315015087,"High_binding",3.53126190248025,"High_binding",4.4593727116157,"Stringent_target"
"Zfp157",-1.50347985697387,"Non_target",-1.55093507444798,"Non_target",-1.05088515391026,"Non_target"
"Zfp160",-0.759363886105123,"Non_target",-0.775828970000019,"Non_target",-0.385998038284109,"Non_target"
"Zfp169",-1.81772183662473,"Non_target",-1.9668960991271,"Non_target",-1.29189064643044,"Non_target"
"Zfp174",-0.072005689895131,"Non_target",-0.356715087696794,"Non_target",0.0364506806220823,"Non_target"
"Zfp180",3.65356936980658,"High_binding",3.40761114667373,"High_binding",2.8377466876982,"Low_binding"
"Zfp182",-0.83228674517727,"Non_target",-0.719287369497361,"Non_target",-0.357946557452402,"Non_target"
"Zfp184",0.00426340268106778,"Non_target",0.0647722412673902,"Non_target",0.313851977716287,"Non_target"
"Zfp185",0.825013126775693,"Non_target",0.695799141859946,"Non_target",0.710445913579094,"Non_target"
"Zfp189",-2.49541679902312,"Non_target",-2.40521125720062,"Non_target",-1.72428101282728,"Non_target"
"Zfp2",-1.61944687208526,"Non_target",-1.80829221245646,"Non_target",-1.13742158674303,"Non_target"
"Zfp202",0.40057137571764,"Non_target",0.239883518928099,"Non_target",0.443243319757278,"Non_target"
"Zfp207",3.45967159700815,"High_binding",3.17207065322379,"High_binding",3.77156499078254,"High_binding"
"Zfp212",-1.42503579240232,"Non_target",-1.50712626562791,"Non_target",-1.07251042209444,"Non_target"
"Zfp213",-0.891810062306181,"Non_target",-0.948012073737736,"Non_target",-0.582834254987993,"Non_target"
"Zfp219",-1.32528689787925,"Non_target",-1.42031632530691,"Non_target",-0.910710043468122,"Non_target"
"Zfp235",-1.5877340475895,"Non_target",-1.64634326249525,"Non_target",-1.12902687822337,"Non_target"
"Zfp236",4.68367182318153,"Stringent_target",4.96294262244544,"Stringent_target",5.83725954240732,"Stringent_target"
"Zfp239",1.95359077769115,"Non_target",0.0839474465753725,"Non_target",1.44275414938954,"Non_target"
"Zfp24",-2.71345207663177,"Non_target",-2.65816876359903,"Non_target",-1.89976203714615,"Non_target"
"Zfp248",-1.56443354258946,"Non_target",-1.43349809623295,"Non_target",-0.914637031742128,"Non_target"
"Zfp251",2.70386221540601,"Low_binding",2.26527697608462,"Low_binding",1.89491377714696,"Non_target"
"Zfp26",2.71883655158184,"Low_binding",2.54054095650883,"Low_binding",2.43705004624805,"Low_binding"
"Zfp260",2.00620991812567,"Low_binding",3.35878151827548,"High_binding",1.23557625224249,"Non_target"
"Zfp263",-1.556489965015,"Non_target",-1.57759120968229,"Non_target",-1.03835255837853,"Non_target"
"Zfp266",3.86481056544548,"High_binding",4.45095885386251,"Stringent_target",2.1132158673112,"Low_binding"
"Zfp267",6.31852642020917,"Stringent_target",5.04939508908996,"Stringent_target",6.2238599536181,"Stringent_target"
"Zfp27",-1.63820394878009,"Non_target",-1.67587384520995,"Non_target",-1.08803791696346,"Non_target"
"Zfp273",-0.70714364104437,"Non_target",-0.905208251532125,"Non_target",-0.483754256999196,"Non_target"
"Zfp275",5.29606405887139,"Stringent_target",4.75201168108648,"Stringent_target",0.548396755583696,"Non_target"
"Zfp276",-0.571577849725291,"Non_target",-0.633522354228325,"Non_target",-0.248493433227032,"Non_target"
"Zfp277",-2.20698489445128,"Non_target",-2.22819237295238,"Non_target",-1.65422520072653,"Non_target"
"Zfp28",-0.189462876706984,"Non_target",-0.310319791640738,"Non_target",-0.0923312914658496,"Non_target"
"Zfp280b",-1.44731446304078,"Non_target",-1.56995473263676,"Non_target",-1.02360475590215,"Non_target"
"Zfp280c",3.10074953735114,"High_binding",4.87885732672805,"Stringent_target",5.22170083690089,"Stringent_target"
"Zfp280d",-2.58183300679297,"Non_target",-2.70491425564268,"Non_target",-1.85690501257555,"Non_target"
"Zfp281",6.78196639760067,"Stringent_target",5.39835066910493,"Stringent_target",7.19525232456281,"Stringent_target"
"Zfp282",-0.739406870595316,"Non_target",-0.911629795436939,"Non_target",-0.514124980801797,"Non_target"
"Zfp286",-1.6454825888179,"Non_target",-1.70006978593645,"Non_target",-1.24944805800332,"Non_target"
"Zfp287",2.83022660017032,"Low_binding",3.78004926393794,"High_binding",0.612046638218459,"Non_target"
"Zfp292",4.36152380479307,"Stringent_target",5.03128534559522,"Stringent_target",4.15305350921919,"Stringent_target"
"Zfp3",-2.11493157392219,"Non_target",-2.24786815557642,"Non_target",-1.61193957131549,"Non_target"
"Zfp30",-0.673460462096175,"Non_target",-0.690001118294477,"Non_target",-0.419432312670435,"Non_target"
"Zfp300",0.355372585763694,"Non_target",0.501850966930934,"Non_target",0.476687977221834,"Non_target"
"Zfp316",2.97846239160483,"Low_binding",4.43776125108319,"Stringent_target",-1.19708922517751,"Non_target"
"Zfp317",-1.85596748545871,"Non_target",-1.89238385307849,"Non_target",-1.32011896975036,"Non_target"
"Zfp318",4.63801960580661,"Stringent_target",4.4653326484139,"Stringent_target",2.41175841371894,"Low_binding"
"Zfp319",-1.92968525385662,"Non_target",-2.04317260691782,"Non_target",-1.48955389681715,"Non_target"
"Zfp322a",2.28925428367356,"Low_binding",4.83520273980323,"Stringent_target",2.80204336483884,"Low_binding"
"Zfp324",-0.847486794565189,"Non_target",-0.98434204532416,"Non_target",-0.507269065942752,"Non_target"
"Zfp326",-2.05808224993798,"Non_target",-2.02829412980348,"Non_target",-1.40125467888625,"Non_target"
"Zfp329",4.22603161284114,"Stringent_target",3.39842618214368,"High_binding",1.56660579758248,"Non_target"
"Zfp330",-2.01578893990327,"Non_target",-2.09176062641175,"Non_target",-1.56566280193347,"Non_target"
"Zfp334",3.11320987417684,"High_binding",4.07877944764045,"Stringent_target",3.83129601567792,"High_binding"
"Zfp335",5.04748967048278,"Stringent_target",4.65984976716732,"Stringent_target",4.2783838339589,"Stringent_target"
"Zfp335os",-0.538329687120429,"Non_target",-0.516499428402158,"Non_target",-0.130760832929573,"Non_target"
"Zfp341",-0.972878122150502,"Non_target",-1.13781194223368,"Non_target",-0.74484487443687,"Non_target"
"Zfp346",-2.17055704690205,"Non_target",-2.27215210225001,"Non_target",-1.742152179971,"Non_target"
"Zfp35",-1.71210530351948,"Non_target",-1.75871191113001,"Non_target",-1.20345169544491,"Non_target"
"Zfp354a",-0.959283035751289,"Non_target",-1.12803554393786,"Non_target",-0.626098930194077,"Non_target"
"Zfp354b",-0.296963259189704,"Non_target",-0.411220988765293,"Non_target",-0.0353679501851791,"Non_target"
"Zfp354c",3.82799846401779,"High_binding",2.79936897349199,"Low_binding",0.895081889631635,"Non_target"
"Zfp358",-1.99261958979472,"Non_target",-2.02623176721089,"Non_target",-1.51250283556635,"Non_target"
"Zfp36",4.15764607243292,"Stringent_target",6.53277873924383,"Stringent_target",1.75571207378331,"Non_target"
"Zfp362",0.106421317944688,"Non_target",3.05609260953092,"High_binding",1.50832387386138,"Non_target"
"Zfp365",5.01650094500161,"Stringent_target",4.95844856429407,"Stringent_target",5.9012577153156,"Stringent_target"
"Zfp367",-0.732048983914708,"Non_target",-0.799686683942059,"Non_target",-0.594888142861057,"Non_target"
"Zfp369",-2.58456831282282,"Non_target",-2.73107922748243,"Non_target",-1.99489181573163,"Non_target"
"Zfp36l1",6.68659336514814,"Stringent_target",6.55712570996046,"Stringent_target",1.20284332764541,"Non_target"
"Zfp36l2",7.71048419964818,"Stringent_target",7.55771776501782,"Stringent_target",5.13873271208623,"Stringent_target"
"Zfp37",-1.9452176968462,"Non_target",-2.05101368284431,"Non_target",-1.37154700932614,"Non_target"
"Zfp382",1.32368675069625,"Non_target",3.61897218209239,"High_binding",1.52990166332341,"Non_target"
"Zfp383",-0.716452395585207,"Non_target",-0.659062587206575,"Non_target",-0.324065233239218,"Non_target"
"Zfp384",0.443103906467576,"Non_target",1.70139497617348,"Non_target",0.650920239955544,"Non_target"
"Zfp385a",-1.3264807971364,"Non_target",-1.46772495709769,"Non_target",-1.02902219364257,"Non_target"
"Zfp385b",-0.637602631469499,"Non_target",-0.177307615932003,"Non_target",0.612850106781052,"Non_target"
"Zfp386",-1.56802924586695,"Non_target",-1.5469188674904,"Non_target",-1.14575466837,"Non_target"
"Zfp39",-1.10384566067541,"Non_target",-1.37618986228809,"Non_target",-0.852697891755457,"Non_target"
"Zfp395",-0.0708109033798161,"Non_target",-0.306259657240076,"Non_target",-0.0382162936005576,"Non_target"
"Zfp397",3.1651003891256,"High_binding",4.73088769456762,"Stringent_target",0.292759216589493,"Non_target"
"Zfp398",-1.78822433160091,"Non_target",-1.9294559397405,"Non_target",-1.30931543570358,"Non_target"
"Zfp40",3.47993601487702,"High_binding",4.90239753302099,"Stringent_target",3.10755096179372,"High_binding"
"Zfp407",-0.276852534924076,"Non_target",0.155555585968909,"Non_target",-0.488761318434403,"Non_target"
"Zfp408",-0.959922410915413,"Non_target",-0.819647583527401,"Non_target",-0.383698580845551,"Non_target"
"Zfp41",0.572582989605831,"Non_target",0.193879708524575,"Non_target",0.346333722471175,"Non_target"
"Zfp410",-1.39520686038886,"Non_target",-1.54507263275834,"Non_target",-0.981062898117975,"Non_target"
"Zfp414",-2.69008117014977,"Non_target",-2.8379974339636,"Non_target",-2.16134869400047,"Non_target"
"Zfp418",-0.20035850824883,"Non_target",-0.486138970057474,"Non_target",-0.0448879919453606,"Non_target"
"Zfp420",-1.52330613665745,"Non_target",-1.62937775357544,"Non_target",-1.08694136755958,"Non_target"
"Zfp422",1.90717732467623,"Non_target",5.59260048717528,"Stringent_target",0.543298500683362,"Non_target"
"Zfp423",1.91748894307088,"Non_target",2.32341148277586,"Low_binding",2.68864018519038,"Low_binding"
"Zfp426",-2.219305326862,"Non_target",-2.21465732100486,"Non_target",-1.4697014227488,"Non_target"
"Zfp428",-2.88003393333574,"Non_target",-2.94558903719351,"Non_target",-2.19424508960184,"Non_target"
"Zfp429",0.646339521810351,"Non_target",0.442182802360416,"Non_target",0.736952805081849,"Non_target"
"Zfp433",7.29961240878256,"Stringent_target",4.22146121668802,"Stringent_target",1.25708357671065,"Non_target"
"Zfp438",-0.192562959076428,"Non_target",-0.331435127487254,"Non_target",-0.0695833094172417,"Non_target"
"Zfp442",-0.336853477216106,"Non_target",-0.379581769902562,"Non_target",-0.00248758338180161,"Non_target"
"Zfp444",-2.8466104502083,"Non_target",-2.91986149388875,"Non_target",-2.21504577223173,"Non_target"
"Zfp445",4.32968246218207,"Stringent_target",3.92534739847922,"High_binding",2.42955557990903,"Low_binding"
"Zfp446",-0.86770340416757,"Non_target",-0.913316339785581,"Non_target",-0.359408464793935,"Non_target"
"Zfp449",-0.0180450047581561,"Non_target",0.0021616341735553,"Non_target",0.230227750521132,"Non_target"
"Zfp451",4.4071237237648,"Stringent_target",4.12564430217313,"Stringent_target",2.67610687444152,"Low_binding"
"Zfp454",-0.325274028446496,"Non_target",-0.307339703670565,"Non_target",-0.150711696630443,"Non_target"
"Zfp455",0.754307512902461,"Non_target",0.594955114128306,"Non_target",0.880461814618083,"Non_target"
"Zfp458",6.29876724827674,"Stringent_target",6.08932042323441,"Stringent_target",7.19694040399542,"Stringent_target"
"Zfp46",3.96305326489107,"High_binding",4.00176858210477,"Stringent_target",-2.12212950700652,"Non_target"
"Zfp462",4.03680244934017,"Stringent_target",3.9147672671716,"High_binding",3.28564698874507,"High_binding"
"Zfp467",-1.5582666933058,"Non_target",-1.74030257901735,"Non_target",-1.28078532204101,"Non_target"
"Zfp472",-0.376144993634792,"Non_target",-0.507013319113796,"Non_target",-0.217397143860129,"Non_target"
"Zfp493",-0.0136782185278539,"Non_target",-0.223161843679255,"Non_target",0.14588155872666,"Non_target"
"Zfp503",0.185842472619317,"Non_target",0.289461197183644,"Non_target",0.438584479660615,"Non_target"
"Zfp507",-1.52645947915724,"Non_target",-1.68259933422715,"Non_target",-1.11882250290866,"Non_target"
"Zfp51",-0.0349114220178374,"Non_target",-0.340619583005167,"Non_target",0.109684331055986,"Non_target"
"Zfp511",-2.07879821241388,"Non_target",-2.14928349095859,"Non_target",-1.60500158291102,"Non_target"
"Zfp512",-2.4125023075841,"Non_target",-2.5698764415508,"Non_target",-1.88315070683303,"Non_target"
"Zfp512b",3.00756186123493,"High_binding",3.14914746650362,"High_binding",2.91142578298949,"Low_binding"
"Zfp513",5.49775301144832,"Stringent_target",4.18326174597884,"Stringent_target",2.84622955274934,"Low_binding"
"Zfp516",3.48041055924987,"High_binding",2.92399693658068,"Low_binding",0.642252610090528,"Non_target"
"Zfp518a",4.91804573811927,"Stringent_target",5.35372241672869,"Stringent_target",4.05835156104733,"Stringent_target"
"Zfp518b",5.6909812814475,"Stringent_target",4.84163072074165,"Stringent_target",4.02065644495454,"Stringent_target"
"Zfp52",6.90539685283676,"Stringent_target",6.85065941646952,"Stringent_target",4.8876927772673,"Stringent_target"
"Zfp521",2.30967968116631,"Low_binding",2.63011853392001,"Low_binding",1.5346011518201,"Non_target"
"Zfp523",2.13721531461736,"Low_binding",3.67433714699126,"High_binding",1.60178148454143,"Non_target"
"Zfp524",-0.964687911306249,"Non_target",-1.07553907805294,"Non_target",-0.631858178274494,"Non_target"
"Zfp526",-1.14833489076932,"Non_target",-1.18540106703094,"Non_target",-0.762871973533832,"Non_target"
"Zfp53",-0.349071381173114,"Non_target",-0.44808976188098,"Non_target",-0.0526289902121083,"Non_target"
"Zfp532",0.488883055936702,"Non_target",1.63836182878381,"Non_target",0.847077965644599,"Non_target"
"Zfp536",1.06207638615976,"Non_target",1.55042739382592,"Non_target",0.851800380707392,"Non_target"
"Zfp551",-0.95077933766649,"Non_target",-0.974799116490787,"Non_target",-0.531644593829626,"Non_target"
"Zfp553",-1.93719007552564,"Non_target",-2.06473923745416,"Non_target",-1.47522007319997,"Non_target"
"Zfp558",0.45127999731115,"Non_target",0.352686499177341,"Non_target",0.384499359077516,"Non_target"
"Zfp560",-1.09861657058173,"Non_target",-1.1637717533885,"Non_target",-0.851454612056979,"Non_target"
"Zfp563",-1.6603580962434,"Non_target",-1.83848604665242,"Non_target",-1.18082183120339,"Non_target"
"Zfp566",-0.0484952136522896,"Non_target",-0.114455196867179,"Non_target",0.103672086875506,"Non_target"
"Zfp574",1.58794379929192,"Non_target",4.80004389485358,"Stringent_target",1.9384721242454,"Non_target"
"Zfp575",-0.796547460929042,"Non_target",-0.787743103136582,"Non_target",-0.549375216319399,"Non_target"
"Zfp579",-2.60875706970137,"Non_target",-2.77595564916119,"Non_target",-2.05036038864316,"Non_target"
"Zfp58",-0.816275200557632,"Non_target",-0.883330100288165,"Non_target",-0.458083061248408,"Non_target"
"Zfp580",-2.22460344895361,"Non_target",-2.26731253833801,"Non_target",-1.7603778888245,"Non_target"
"Zfp583",-0.98793557287015,"Non_target",-1.22373058960179,"Non_target",-0.590657151993164,"Non_target"
"Zfp59",-0.565190811397814,"Non_target",-0.659516257556196,"Non_target",-0.213878819623166,"Non_target"
"Zfp592",2.90433935912555,"Low_binding",1.82500794531925,"Non_target",3.60497096088299,"High_binding"
"Zfp593",-1.558231127371,"Non_target",-1.61562841322151,"Non_target",-1.01251898056532,"Non_target"
"Zfp595",0.678720782855419,"Non_target",0.776685088589444,"Non_target",0.856859831797426,"Non_target"
"Zfp597",-1.77843042221316,"Non_target",-1.90717177258279,"Non_target",-1.24727049486638,"Non_target"
"Zfp598",1.38301367302555,"Non_target",4.08404403370663,"Stringent_target",2.65752607395522,"Low_binding"
"Zfp599",-0.299824519772708,"Non_target",-0.524782600383175,"Non_target",-0.217204872991455,"Non_target"
"Zfp60",-2.16725337977676,"Non_target",-2.20147265658672,"Non_target",-1.57117426299139,"Non_target"
"Zfp605",-1.35672468002533,"Non_target",-1.37083221432399,"Non_target",-0.919719621684795,"Non_target"
"Zfp606",4.23531590551129,"Stringent_target",5.68180287897652,"Stringent_target",1.28952670727716,"Non_target"
"Zfp607b",-0.926165922538693,"Non_target",-0.925856442144809,"Non_target",-0.466275135550076,"Non_target"
"Zfp608",1.632131257253,"Non_target",1.43615656742616,"Non_target",0.27432017570041,"Non_target"
"Zfp609",0.833292240410828,"Non_target",0.85225022489409,"Non_target",-0.256006208604655,"Non_target"
"Zfp61",-1.76465294962237,"Non_target",-1.56151733063537,"Non_target",-1.26614979385598,"Non_target"
"Zfp612",-1.58507433752825,"Non_target",-1.66679847724647,"Non_target",-1.22633577581858,"Non_target"
"Zfp617",-2.10135360503263,"Non_target",-2.19057194735519,"Non_target",-1.5698309891375,"Non_target"
"Zfp619",0.305116295799336,"Non_target",0.322300811191201,"Non_target",0.475740535886908,"Non_target"
"Zfp62",-2.58311048416268,"Non_target",-2.58764672111445,"Non_target",-1.93831513547708,"Non_target"
"Zfp622",-2.36047815776977,"Non_target",-2.34207117230104,"Non_target",-1.65944491223633,"Non_target"
"Zfp623",-1.82745381467921,"Non_target",-1.85150095371161,"Non_target",-1.27771438269194,"Non_target"
"Zfp626",-1.07887030550871,"Non_target",-1.17671407272636,"Non_target",-0.690496131605809,"Non_target"
"Zfp628",-1.82348388761324,"Non_target",-1.94608331033322,"Non_target",-1.35822184954551,"Non_target"
"Zfp629",4.65370506910942,"Stringent_target",4.18379908643427,"Stringent_target",1.17312048650414,"Non_target"
"Zfp637",-2.91290712441046,"Non_target",-3.03613619612958,"Non_target",-2.28642814636784,"Non_target"
"Zfp638",3.90499429788188,"High_binding",3.66287403187889,"High_binding",1.80092029201075,"Non_target"
"Zfp639",2.6605176745652,"Low_binding",3.0861628542525,"High_binding",2.07324954537723,"Low_binding"
"Zfp64",-1.50596730357875,"Non_target",-1.63544564194344,"Non_target",-1.18532863428397,"Non_target"
"Zfp641",-0.0767562450358125,"Non_target",-0.10811609030817,"Non_target",0.0616817968088098,"Non_target"
"Zfp644",4.78705746837144,"Stringent_target",4.91755869748568,"Stringent_target",5.12561137336347,"Stringent_target"
"Zfp646",-1.76741114745687,"Non_target",-1.89613576492363,"Non_target",-1.26758421273405,"Non_target"
"Zfp647",-0.438367679147735,"Non_target",-0.505825315095207,"Non_target",-0.205401728410065,"Non_target"
"Zfp65",-0.940336805927475,"Non_target",-1.01145045197622,"Non_target",-0.567308061851143,"Non_target"
"Zfp652",4.07615736467558,"Stringent_target",4.27393936770002,"Stringent_target",3.38351383979425,"High_binding"
"Zfp652os",-0.419928741135166,"Non_target",-0.0771343878517838,"Non_target",-0.368390360927217,"Non_target"
"Zfp653",-1.72878777879283,"Non_target",-1.75714691257398,"Non_target",-1.22548887770654,"Non_target"
"Zfp654",6.7333685068585,"Stringent_target",6.2445730314366,"Stringent_target",4.98065318412232,"Stringent_target"
"Zfp655",1.83217651413468,"Non_target",3.69036786857718,"High_binding",4.84151264991583,"Stringent_target"
"Zfp658",-0.449626205570212,"Non_target",-0.398647951482576,"Non_target",-0.160013740735214,"Non_target"
"Zfp661",-0.759993316760406,"Non_target",-0.745681921965641,"Non_target",-0.36145890089339,"Non_target"
"Zfp664",1.91927463078044,"Non_target",3.22181858911164,"High_binding",1.62170945351946,"Non_target"
"Zfp667",2.55498578450193,"Low_binding",3.9217816491571,"High_binding",-1.28901706414574,"Non_target"
"Zfp668",-2.36967357375935,"Non_target",-2.45729094855778,"Non_target",-1.76807409504048,"Non_target"
"Zfp672",-2.33367633643224,"Non_target",-2.39912450208753,"Non_target",-1.71393516968208,"Non_target"
"Zfp677",0.721584608021169,"Non_target",0.648743920515126,"Non_target",0.785258691205361,"Non_target"
"Zfp68",4.49318069618076,"Stringent_target",5.36799045443258,"Stringent_target",1.76223036997238,"Non_target"
"Zfp687",-1.9442456950545,"Non_target",-2.12321093752359,"Non_target",-1.56564360554862,"Non_target"
"Zfp688",-1.65951486615899,"Non_target",-1.80585105558247,"Non_target",-1.23296154214017,"Non_target"
"Zfp689",-0.94254846666213,"Non_target",-0.832327654895988,"Non_target",-0.6265868789922,"Non_target"
"Zfp691",0.282549354992567,"Non_target",-0.17117423533759,"Non_target",-0.0582954441663635,"Non_target"
"Zfp692",-0.73703147352503,"Non_target",-0.816236391739436,"Non_target",-0.507249385442107,"Non_target"
"Zfp697",3.25975158998772,"High_binding",2.83773690402326,"Low_binding",1.12437854789803,"Non_target"
"Zfp7",-0.382725270426257,"Non_target",-0.558936032378842,"Non_target",-0.13833240781084,"Non_target"
"Zfp703",7.35167271184857,"Stringent_target",6.38650247849832,"Stringent_target",7.69709245265321,"Stringent_target"
"Zfp704",3.69096427250782,"High_binding",3.32074676311474,"High_binding",4.02310090012506,"Stringent_target"
"Zfp706",4.34955388995971,"Stringent_target",3.80501602477131,"High_binding",3.36851086652179,"High_binding"
"Zfp707",-1.55230489171119,"Non_target",-1.4778803274602,"Non_target",-1.05203204274294,"Non_target"
"Zfp708",0.472421487349412,"Non_target",0.68612201698837,"Non_target",0.543975500380293,"Non_target"
"Zfp709",-0.589016140049825,"Non_target",-0.684621309800145,"Non_target",-0.306515641610507,"Non_target"
"Zfp710",1.08386767019905,"Non_target",3.00614261634958,"High_binding",1.82504241879705,"Non_target"
"Zfp711",2.02229498706935,"Low_binding",2.18946037619618,"Low_binding",2.28148763334383,"Low_binding"
"Zfp712",-0.0110171354740846,"Non_target",-0.140306462112255,"Non_target",0.0590363710061141,"Non_target"
"Zfp715",3.8764830743087,"High_binding",4.69804835593816,"Stringent_target",4.1863877409098,"Stringent_target"
"Zfp719",2.37015691013698,"Low_binding",3.90740475447887,"High_binding",1.73868136336865,"Non_target"
"Zfp72",-0.393601314670984,"Non_target",-0.582274008439127,"Non_target",-0.203394025733073,"Non_target"
"Zfp729a",5.91438225927349,"Stringent_target",5.69282109866022,"Stringent_target",3.77813760573718,"High_binding"
"Zfp729b",3.5383261757277,"High_binding",5.14154440526939,"Stringent_target",5.66894109293316,"Stringent_target"
"Zfp738",5.41737424439382,"Stringent_target",5.13675652348246,"Stringent_target",3.76041199094026,"High_binding"
"Zfp74",-1.6517294796995,"Non_target",-1.66054362210223,"Non_target",-1.12794204313769,"Non_target"
"Zfp740",2.93300100173155,"Low_binding",1.24347238287971,"Non_target",1.82166554673739,"Non_target"
"Zfp746",-1.97424461055103,"Non_target",-2.05435102041323,"Non_target",-1.4694559188136,"Non_target"
"Zfp747",-0.35553800054385,"Non_target",-0.497320276276692,"Non_target",-0.0881742798061004,"Non_target"
"Zfp748",-0.751385931509887,"Non_target",-0.874665404138421,"Non_target",-0.427146359335864,"Non_target"
"Zfp758",5.08904538657514,"Stringent_target",3.44253915507434,"High_binding",4.45758022964995,"Stringent_target"
"Zfp759",-0.332658680968204,"Non_target",-0.441926197260708,"Non_target",-0.16502278397027,"Non_target"
"Zfp760",-0.0784105028171441,"Non_target",-0.0323931527184145,"Non_target",0.175949072577377,"Non_target"
"Zfp763",-1.3600050117217,"Non_target",-1.40675316752802,"Non_target",-0.999231975489625,"Non_target"
"Zfp764",0.134473612576982,"Non_target",-0.145844392266016,"Non_target",0.0503785149091378,"Non_target"
"Zfp768",-0.29641625934271,"Non_target",-0.612756957951815,"Non_target",-0.205375266775855,"Non_target"
"Zfp770",5.43327990501723,"Stringent_target",5.52224587630544,"Stringent_target",3.98369413510116,"High_binding"
"Zfp771",-2.90896465803402,"Non_target",-3.09140004089779,"Non_target",-2.3740432574568,"Non_target"
"Zfp772",-1.01770487906957,"Non_target",-1.0181101637714,"Non_target",-0.582767643017672,"Non_target"
"Zfp775",0.170036978650265,"Non_target",-0.12161806858383,"Non_target",0.0396622418138236,"Non_target"
"Zfp777",1.6746547798293,"Non_target",3.4387031586341,"High_binding",-1.0263172857181,"Non_target"
"Zfp78",-0.0383727854564103,"Non_target",0.0895093355150454,"Non_target",0.150188325111515,"Non_target"
"Zfp780b",-1.23007894929893,"Non_target",-1.26296414235982,"Non_target",-0.75414157213252,"Non_target"
"Zfp781",-0.946043788685955,"Non_target",-1.48509426757658,"Non_target",-0.948552418710036,"Non_target"
"Zfp784",-0.643796434537352,"Non_target",-0.781404548684132,"Non_target",-0.360002682996032,"Non_target"
"Zfp786",0.0528421733479376,"Non_target",-0.259677725004131,"Non_target",0.150641442404803,"Non_target"
"Zfp787",-1.36220539266317,"Non_target",-1.42792648726889,"Non_target",-0.989286560079784,"Non_target"
"Zfp788",4.9437486943613,"Stringent_target",4.96009254262225,"Stringent_target",3.92697294293366,"High_binding"
"Zfp790",2.99043259155366,"Low_binding",3.12320095515847,"High_binding",0.674845663677491,"Non_target"
"Zfp791",-0.284355962514878,"Non_target",-0.556574687684572,"Non_target",-0.143463115628871,"Non_target"
"Zfp799",-1.41796456825068,"Non_target",-1.57166375981092,"Non_target",-0.96829618003181,"Non_target"
"Zfp800",1.57325227453815,"Non_target",1.0032278183714,"Non_target",1.5521411242926,"Non_target"
"Zfp804a",2.46762379265263,"Low_binding",2.52126429242977,"Low_binding",2.37009185714045,"Low_binding"
"Zfp808",0.392188093513988,"Non_target",0.459208164376647,"Non_target",0.541960095234756,"Non_target"
"Zfp809",-1.28119816528025,"Non_target",-1.44667414216423,"Non_target",-1.01879663218038,"Non_target"
