"gene_name","Pathway_group","log2FC_5v0","pvalue_5v0","padj_5v0","log2FC_30v5","pvalue_30v5","padj_30v5","Significant_reversal","Temporal_category","Plot_category"
"Slc35b2","Synaptic: increased at 5 min",0.35422885858545977,5.59413407601074e-4,0.010389518080343657,-0.4259229552391591,5.244528828332306e-6,3.6145999812348725e-4,TRUE,"Significant reversal","Synaptic reversal"
"Slc37a3","Synaptic: increased at 5 min",0.15431127906753003,0.004132471917493313,0.042867455812077945,-0.18251728187741725,4.4150743766992726e-4,0.007895646130225463,TRUE,"Significant reversal","Synaptic reversal"
"Slc37a4","Synaptic: increased at 5 min",0.35432286576966404,0.00206742885250891,0.026259504661302946,-0.3693953878263204,9.993800601149942e-4,0.014373264451923504,TRUE,"Significant reversal","Synaptic reversal"
"Slc38a1","Synaptic: increased at 5 min",0.3379338811266762,4.3346166419514415e-9,1.041174917396736e-6,-0.2769028944290067,2.2445410103214642e-4,0.00478056061017773,TRUE,"Significant reversal","Synaptic reversal"
"Slc38a7","Synaptic: increased at 5 min",0.23256187488026997,0.003116186951646707,0.035252951420057646,-0.23905544355198052,0.0026809219919934403,0.029464328344352343,TRUE,"Significant reversal","Synaptic reversal"
"Slc39a13","Synaptic: increased at 5 min",0.29677147640926627,0.0025883821533655886,0.031121048604814957,-0.28882220730663005,0.002882894426348509,0.03105122811452459,TRUE,"Significant reversal","Synaptic reversal"
"Slc39a6","Synaptic: increased at 5 min",0.21627696359098036,0.0024260024576353337,0.029764654443337483,-0.2862710252657156,0.002085467364295266,0.02492062217660592,TRUE,"Significant reversal","Synaptic reversal"
"Slc39a7","Synaptic: increased at 5 min",0.23373323828208625,0.0016846470153841224,0.022792692371384093,-0.2965867542721987,3.4176296032340555e-4,0.006510478256595557,TRUE,"Significant reversal","Synaptic reversal"
"Slc3a2","Synaptic: increased at 5 min",0.307955455285875,1.0676913064858773e-6,9.159266136353848e-5,-0.24673478030245025,8.416259929755888e-7,1.0755278835233879e-4,TRUE,"Significant reversal","Synaptic reversal"
"Slc43a2","Synaptic: increased at 5 min",0.3105138943297068,4.422509948851626e-5,0.0015788170652875672,-0.33097057157015447,5.8054189391676716e-6,3.9132351398741205e-4,TRUE,"Significant reversal","Synaptic reversal"
"Slc6a15","Synaptic: increased at 5 min",0.3258228533747053,1.1655088485775865e-4,0.003324006634373386,-0.3804277212644944,1.3941369518714175e-5,7.186248792251491e-4,TRUE,"Significant reversal","Synaptic reversal"
"Slc6a17","Synaptic: increased at 5 min",0.2880943800090539,3.071367897709e-9,7.720561768915484e-7,-0.3609929799074384,1.5220474498412795e-6,1.5691158079540182e-4,TRUE,"Significant reversal","Synaptic reversal"
"Slc6a7","Synaptic: increased at 5 min",0.30350658023188276,0.0015624428611064904,0.021596476835933572,-0.4146123611529799,0.0035441041262482234,0.03608221528698191,TRUE,"Significant reversal","Synaptic reversal"
"Slc6a9","Synaptic: increased at 5 min",0.5584407823051691,1.249941432657947e-9,3.2952724257560364e-7,-0.5389197486792577,3.1041115267472084e-5,0.0012865283854775254,TRUE,"Significant reversal","Synaptic reversal"
"Slc7a3","Synaptic: increased at 5 min",2.291857647058398,5.162330065383184e-25,5.5799625676726834e-21,-1.7423873935498237,9.887065218241444e-8,2.3783238450467853e-5,TRUE,"Significant reversal","Synaptic reversal"
"Slc7a5","Synaptic: increased at 5 min",0.7447001451316911,2.652507832266943e-22,9.556985719657795e-19,-0.4528954120239107,3.441116924300558e-7,5.7580869885997017e-5,TRUE,"Significant reversal","Synaptic reversal"
"Slc7a8","Synaptic: increased at 5 min",0.17548443032520744,0.0015082201292395628,0.021034175503205552,-0.3637719258722702,1.1493324866973334e-5,6.294647744108431e-4,TRUE,"Significant reversal","Synaptic reversal"
"Slc9a6","Synaptic: increased at 5 min",0.2543882910742091,1.4177573836793409e-5,6.649836156909579e-4,-0.28326256883499484,6.797107708021452e-5,0.0021365325967206738,TRUE,"Significant reversal","Synaptic reversal"
"Slc9a7","Synaptic: increased at 5 min",0.289199738245331,5.489216401955673e-7,5.250702662720254e-5,-0.2759650412247087,3.971911720800388e-6,2.922433950363779e-4,TRUE,"Significant reversal","Synaptic reversal"
"Slit1","Synaptic: increased at 5 min",0.29818929432409585,2.4423787298479687e-10,7.999900512402029e-8,-0.26198532896873783,1.9549923505676613e-5,9.593538462705628e-4,TRUE,"Significant reversal","Synaptic reversal"
"Slit3","Synaptic: increased at 5 min",0.16077371430637286,0.0026682710973742734,0.03178189304468699,-0.24420354964524837,4.6418445959532287e-4,0.008158332598231004,TRUE,"Significant reversal","Synaptic reversal"
"Smpd1","Synaptic: increased at 5 min",0.2588844899155902,8.845483516848283e-6,4.7332094719610443e-4,-0.25787891128659296,7.615506539272076e-6,4.671351711189492e-4,TRUE,"Significant reversal","Synaptic reversal"
"Sorl1","Synaptic: increased at 5 min",0.24483701584811435,1.4453469782276962e-5,6.733946330889296e-4,-0.33740459465057576,1.6857829078914242e-4,0.0038801472258934325,TRUE,"Significant reversal","Synaptic reversal"
"Sort1","Synaptic: increased at 5 min",0.19762905635582811,4.9987972317986124e-6,3.186882430474185e-4,-0.2820802562985154,1.036646018905993e-5,5.80711112325969e-4,TRUE,"Significant reversal","Synaptic reversal"
"Spock1","Synaptic: increased at 5 min",0.6050451757527984,7.509950308431853e-10,2.1939203482118894e-7,-0.6536590927678614,0.0032526723858555427,0.03387418067035297,TRUE,"Significant reversal","Synaptic reversal"
"Sstr2","Synaptic: increased at 5 min",0.6144999213644411,8.11949042158042e-7,7.193735407119898e-5,-0.5933089083740782,7.839292582390892e-5,0.002334282558271152,TRUE,"Significant reversal","Synaptic reversal"
"Sv2a","Synaptic: increased at 5 min",0.2901575218747979,2.2913365012661546e-8,3.869852537841542e-6,-0.31899913925232504,1.87194545195002e-6,1.8082698271277832e-4,TRUE,"Significant reversal","Synaptic reversal"
"Syngr1","Synaptic: increased at 5 min",0.2922039636118057,1.725751043761022e-5,7.613731849801179e-4,-0.3248755185510971,9.39149175439947e-5,0.002577512770536302,TRUE,"Significant reversal","Synaptic reversal"
"Syp","Synaptic: increased at 5 min",0.23713171049881693,3.121574060899112e-5,0.0012314267892065147,-0.24504226069644547,3.7914372686700617e-4,0.00700336954458282,TRUE,"Significant reversal","Synaptic reversal"
"Syt1","Synaptic: increased at 5 min",0.16379139406362514,3.170863564287092e-5,0.0012463223369592429,-0.19197936493421336,9.400204707760587e-4,0.013728775161286533,TRUE,"Significant reversal","Synaptic reversal"
"Syt11","Synaptic: increased at 5 min",0.1589511630390241,1.907868881637015e-4,0.004898374047889429,-0.24067301392329962,3.18311043594745e-5,0.0013148282433738492,TRUE,"Significant reversal","Synaptic reversal"
"Syt3","Synaptic: increased at 5 min",0.1857624195793623,7.726234349058722e-4,0.013008234747504007,-0.24336531465226113,0.00264684821638259,0.02914859418185064,TRUE,"Significant reversal","Synaptic reversal"
"Tfrc","Synaptic: increased at 5 min",0.32225168772996254,7.688958596085083e-4,0.01300458805512728,-0.425537112111294,7.1956893718758194e-6,4.533455737869474e-4,TRUE,"Significant reversal","Synaptic reversal"
"Tmbim6","Synaptic: increased at 5 min",0.21259107964400595,3.4650569499306607e-4,0.007505771657675454,-0.18915025768295743,0.0037019199963968337,0.037286662164036415,TRUE,"Significant reversal","Synaptic reversal"
"Tmco1","Synaptic: increased at 5 min",0.23706024272404067,0.0010611943314201332,0.016433308779828393,-0.1673210898422078,0.004206446766323775,0.04118490736573031,TRUE,"Significant reversal","Synaptic reversal"
"Tmem109","Synaptic: increased at 5 min",0.24599539233721374,4.991638725120306e-5,0.0017404717090266253,-0.21076096390406296,1.2670555409807763e-4,0.003211619292717389,TRUE,"Significant reversal","Synaptic reversal"
"Tmem178","Synaptic: increased at 5 min",0.3007695894293858,1.2778770603085614e-5,6.237506130152509e-4,-0.23117455045654242,2.7915853617744386e-4,0.005614290035778493,TRUE,"Significant reversal","Synaptic reversal"
"Tmem25","Synaptic: increased at 5 min",0.27355571832445236,7.254696373447466e-4,0.012546562096094985,-0.3636827771805442,1.6643984507721067e-5,8.368377128718117e-4,TRUE,"Significant reversal","Synaptic reversal"
"Tmem30a","Synaptic: increased at 5 min",0.1797778003613606,5.0899959325249666e-5,0.0017521581539701391,-0.16363901726220018,1.2491533677353524e-4,0.003185990335837277,TRUE,"Significant reversal","Synaptic reversal"
"Tnfrsf21","Synaptic: increased at 5 min",0.19223422729177012,1.5574085534502312e-5,7.141942448121209e-4,-0.18456438686168755,0.002126800180772926,0.025282543234226993,TRUE,"Significant reversal","Synaptic reversal"
"Tnr","Synaptic: increased at 5 min",0.19105953630504952,1.5589511382188044e-4,0.004191717127613696,-0.338108846844001,1.1623474855093478e-4,0.003000121438660756,TRUE,"Significant reversal","Synaptic reversal"
"Tspan18","Synaptic: increased at 5 min",0.5161479573350196,1.346286807126585e-10,5.197147892225449e-8,-0.5362498332465959,6.253154711494771e-7,8.920197907048587e-5,TRUE,"Significant reversal","Synaptic reversal"
"Unc5c","Synaptic: increased at 5 min",0.24456153179943024,0.0012619686700913243,0.01860930334927302,-0.3351420338617791,0.0012715087528364151,0.01742890433496887,TRUE,"Significant reversal","Synaptic reversal"
"Vldlr","Synaptic: increased at 5 min",0.34554739246788396,3.8826646611889734e-7,4.0353579156530396e-5,-0.3960368060866864,3.0567651403833983e-6,2.518443294565959e-4,TRUE,"Significant reversal","Synaptic reversal"
"Xk","Synaptic: increased at 5 min",0.23388125980691873,2.9399205164855764e-4,0.006819227652938325,-0.20262624988383857,0.0013374187166656354,0.018169936673371002,TRUE,"Significant reversal","Synaptic reversal"
"Zdhhc8","Synaptic: increased at 5 min",0.23763714500373967,0.0022409471055004336,0.028132865578808577,-0.5036134065121604,5.3899998282070335e-8,1.6127931193278997e-5,TRUE,"Significant reversal","Synaptic reversal"
